Date,AAPL,MSFT,GOOGL,AMZN,NVDA,TSLA,META,SPY
2017-06-27,33.377384185791016,63.00043487548828,47.04901123046875,48.8390007019043,3.6181976795196533,24.158000946044922,149.53546142578125,210.86094665527344
2017-06-28,33.865055084228516,63.53750991821289,47.690162658691406,49.51649856567383,3.7458150386810303,24.749332427978516,152.17698669433594,212.7481689453125
2017-06-29,33.36579513549805,62.34504318237305,46.53936004638672,48.79650115966797,3.6206657886505127,24.049999237060547,149.9922637939453,210.8783416748047
2017-06-30,33.44474792480469,62.74555969238281,46.135414123535156,48.400001525878906,3.568336009979248,24.107332229614258,149.9326629638672,211.27157592773438
2017-07-03,33.323997497558594,62.053749084472656,45.62825012207031,47.68299865722656,3.4392380714416504,23.507999420166016,147.40036010742188,211.6298065185547
2017-07-05,33.46098709106445,62.88212203979492,46.26344299316406,48.56999969482422,3.5310633182525635,21.805999755859375,149.297119140625,212.1190643310547
2017-07-06,33.145164489746094,62.41789245605469,46.03665542602539,48.25699996948242,3.541677474975586,20.588666915893555,147.78765869140625,210.17938232421875
2017-07-07,33.481903076171875,63.2280158996582,46.687744140625,48.9379997253418,3.6226413249969482,20.881332397460938,150.3894805908203,211.5424041748047
2017-07-10,33.68626022338867,63.70137023925781,47.193424224853516,49.82350158691406,3.7939488887786865,21.06999969482422,152.43519592285156,211.7696075439453
2017-07-11,33.79540252685547,63.71044158935547,47.3189697265625,49.70650100708008,3.8477602005004883,21.814666748046875,154.19293212890625,211.61231994628906
2017-07-12,33.84416580200195,64.76638793945312,48.02017593383789,50.32550048828125,4.011415958404541,21.968000411987305,157.79771423339844,213.20254516601562
2017-07-13,34.315574645996094,65.33074951171875,48.07923126220703,50.03150177001953,3.9650094509124756,21.560667037963867,158.1552276611328,213.56076049804688
2017-07-14,34.61050033569336,66.25012969970703,48.479209899902344,50.09049987792969,4.0716447830200195,21.851999282836914,158.86032104492188,214.55682373046875
2017-07-17,34.73126220703125,66.76898956298828,48.43206024169922,50.50199890136719,4.054365634918213,21.30466651916504,158.62196350097656,214.53065490722656
2017-07-18,34.85200500488281,66.72348022460938,48.977439880371094,51.22249984741211,4.096576690673828,21.882667541503906,161.73025512695312,214.64422607421875
